SPECIES,Triphoturus_nigrescens,Benthosema_fibulatum,Benthosema_glaciale,Benthosema_panamense,Benthosema_suborbitale,Bolinichthys_distofax,Bolinichthys_indicus,Bolinichthys_longipes,Bolinichthys_nikolayi,Bolinichthys_photothorax,Bolinichthys_pyrsobolus,Bolinichthys_supralateralis,Centrobranchus_andreae,Centrobranchus_choerocephalus,Centrobranchus_nigroocellatus,Ceratoscopelus_maderensis,Ceratoscopelus_townsendi,Ceratoscopelus_warmingii,Diaphus_aliciae,Diaphus_anderseni,Diaphus_arabicus,Diaphus_bertelseni,Diaphus_brachycephalus,Diaphus_danae,Diaphus_diadematus,Diaphus_diademophilus,Diaphus_dumerilii,Diaphus_effulgens,Diaphus_fragilis,Diaphus_fulgens,Diaphus_garmani,Diaphus_holti,Diaphus_hudsoni,Diaphus_jenseni,Diaphus_luetkeni,Diaphus_malayanus,Diaphus_meadi,Diaphus_metopoclampus,Diaphus_mollis,Diaphus_nielseni,Diaphus_ostenfeldi,Diaphus_pacificus,Diaphus_parri,Diaphus_perspicillatus,Diaphus_phillipsi,Diaphus_problematicus,Diaphus_rafinesquii,Diaphus_regani,Diaphus_richardsoni,Diaphus_schmidti,Diaphus_signatus,Diaphus_splendidus,Diaphus_subtilis,Diaphus_termophilus,Diaphus_theta,Diaphus_thiollierei,Diaphus_vanhoeffeni,Diogenichthys_atlanticus,Diogenichthys_laternatus,Diogenichthys_panurgus,Electrona_antarctica,Electrona_carlsbergi,Electrona_paucirastra,Electrona_risso,Electrona_subaspera,Gonichthys_barnesi,Gonichthys_cocco,Gonichthys_tenuiculus,Gymnoscopelus_bolini,Gymnoscopelus_braueri,Gymnoscopelus_fraseri,Gymnoscopelus_nicholsi,Gymnoscopelus_opisthopterus,Gymnoscopelus_piabilis,Hintonia_candens,Hygophum_atratum,Hygophum_benoiti,Hygophum_hanseni,Hygophum_hygomii,Hygophum_macrochir,Hygophum_proximum,Hygophum_reinhardtii,Hygophum_taaningi,Krefftichthys_anderssoni,Lampadena_anomala,Lampadena_chavesi,Lampadena_luminosa,Lampadena_notialis,Lampadena_pontifex,Lampadena_speculigera,Lampadena_urophaos,Lampanyctodes_hectoris,Lampanyctus_alatus,Lampanyctus_australis,Lampanyctus_crocodilus,Lampanyctus_festivus,Lampanyctus_hubbsi,Lampanyctus_intricarius,Lampanyctus_iselinoides,Lampanyctus_jordani,Lampanyctus_lepidolychnus,Lampanyctus_macdonaldi,Lampanyctus_macropterus,Lampanyctus_nobilis,Lampanyctus_omostigma,Lampanyctus_parvicauda,Lampanyctus_photonotus,Lampanyctus_pusillus,Lampanyctus_steinbecki,Lampanyctus_tenuiformis,Lampanyctus_turneri,Lampanyctus_vadulus,Lampichthys_procerus,Lepidophanes_gaussi,Lepidophanes_guentheri,Lobianchia_dofleini,Lobianchia_gemellarii,Loweina_interrupta,Loweina_rara,Metelectrona_ventralis,Myctophum_affine,Myctophum_asperum,Myctophum_aurolaternatum,Myctophum_brachygnathum,Myctophum_lychnobium,Myctophum_nitidulum,Myctophum_obtusirostre,Myctophum_phengodes,Myctophum_punctatum,Myctophum_selenops,Myctophum_spinosum,Nannobrachium_achirus,Nannobrachium_atrum,Nannobrachium_cuprarium,Nannobrachium_idostigma,Nannobrachium_isaacsi,Nannobrachium_lineatum,Nannobrachium_nigrum,Nannobrachium_regale,Nannobrachium_ritteri,Nannobrachium_wisneri,Notolychnus_valdiviae,Parvilux_ingens,Protomyctophum_andriashevi,Protomyctophum_arcticum,Protomyctophum_bolini,Protomyctophum_crockeri,Protomyctophum_normani,Protomyctophum_parallelum,Protomyctophum_subparallelum,Protomyctophum_tenisoni,Protomyctophum_thompsoni,Scopelopsis_multipunctatus,Stenobrachius_leucopsarus,Stenobrachius_nannochir,Symbolophorus_barnardi,Symbolophorus_boops,Symbolophorus_californiensis,Symbolophorus_evermanni,Symbolophorus_kreffti,Symbolophorus_rufinus,Symbolophorus_veranyi,Taaningichthys_bathyphilus,Taaningichthys_minimus,Taaningichthys_paurolychnus,Tarletonbeania_crenularis,Tarletonbeania_taylori,Triphoturus_mexicanus
Diogenichthys_atlanticus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.360783228,0.451230038,0.005125704,0.112850564,0.270922915,0.914878757,0.20135822,0.503105117,0.569971507,0.343706741,0.137484198,0.026536777,0.06249858,0.024681876,0.004570334,0.183278083,0.260709555,0.267319289,0.429953026,0.45267037,0.762019399,0.579135666,0.720835332,0.9089084,0.540085662,0.046295044,0.938324436,0.652165332,0.875392462,0.44638334,0.22255653,0.526425525,0.824806544,0.276492943,0.929124804,0.513631094,0.340509593,0.941072321,0.327597943,0.564796074,0.100504096,0.16714939,0.467093808,0.318723689,0.496570907,0.808006973,0.344489174,0.211597635,0.556555567,0.736936212,0.655612717,0.87079473,0.601339472,0.562098777,0.45877521,0.542576085,0.555471639,0.779375994,0.960716746,0.59303782,0.876875375,0.393105006,0.541141443,0.894116235,0.47812068,0.521839715,0.567631978,0.950851837,0.812167231,0.584324319,0.283694949,0.9082782,0.662674355,0.372302728,0.778133196,0.502103269,0.245724831,0.31740238,0.731274286,0.483794909,0.220788369,0.242447016,0.383922736,0.99065632,0.243333462,0.06274126,0.150951611,0.029571381,0.210476473,0.248604514,0.138584568,0.361761488,0.060073428,0.135542932,0.643172377,0.155918449,0.138339773,0.573852222,0.434403318,0.262482173,0.696011002,0.32567031,0.73893549,0.492960669,0.973451654,0.751750601,0.713316198,0.131342099,0.12859974,0.400997442
Diogenichthys_laternatus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.102495235,0,0,0.012047781,0.307872226,0.000390899,0.003584894,0.000315338,0.967302135,0.002910945,0.000244316,0,0.000992607,0,0.002750054,0,0.803962181,0.000192289,0.049185138,0.004003617,0.086165539,0.50483921,0.420347055,0.000198335,0.001706891,0.304717034,9.59E-05,0.276619434,0,0.009580171,0.000252612,0.33889925,0.030041666,0.167344904,0.099233023,0.000203776,0.188104143,0.531804537,0.071390763,0.06749969,0.007061044,0,0.005734239,0.31807608,0.301051102,0.814469449,0.752631934,0,0.0176543,0.453396562,0.428146728,0.04226136,0.111575274,0.104377418,0.00010768,0.000385475,0.090469316,0.166368154,0.000218703,0.448073351,0.083893811,0.000482742,0.359321381,0.740368132,0.100015309,0.491759912,0.44932521,0.29152744,0.029390565,0.000175483,0.160784697,0.328221112,0.027234935,0.077943984,0,0.812582397,0.00188871,0.247549829,0.239734072,0.057641768,0.162875372,0.020656182,0.365286811,0.1331339,6.81E-05,0,0.000924076,0.102823026,0,0.034352866,0.051573435,0.001663111,0.019193576,0.021839373,0.030974232,0.025891741,0.102137245,0.035165716,0.073175909,0.527771226,0.027787926,0.208042736,0.000564382,0.341719554,0.036460806,0.368475448,0.034338414,0.002613711,0.80669114
Diogenichthys_panurgus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0,0.004490278,0.026245774,0.317486117,0.005213364,0.089257575,0.051346725,0.12994881,0.010777551,0.000136041,5.33E-05,0.000568303,8.00E-06,0.011426487,0.001961705,0.053750843,0.011218835,0.066349964,0.261342127,0.287036773,0.678745476,0.257432316,0.059690698,0.00104844,0.513245481,0.105463888,0.633503314,0.080442393,0.066840939,0.06623612,0.176329494,0.108056164,0.49415716,0.142566434,0.006564687,0.355751202,0.275803903,0.064465847,0.001746464,0,0.165142387,0.014156331,0.722803205,0.629844694,0.190596556,0.052651004,0.041852386,0.146253822,0.440213298,0.554763929,0.613728635,0.636326893,0.106005374,0.050002313,0.061714258,0.207957991,0.42723302,0.094083265,0.265052725,0.083926922,0.072530665,0.570588753,0.550554508,0.672080536,0.547114346,0.537742962,0.492272569,0.188334273,0.003007347,0.404169019,0.68003927,0.145996917,0.208369776,0.038202899,0.077642081,0.063009916,0.388461833,0.347318551,0.001636108,0.006453871,0.000777764,0.520033739,0.001437032,0.001501206,0.000527024,0.000394961,0.000408466,0.03434258,0.001256253,0.012284902,0.001116712,0,0.372041386,0,0,0.166905316,0.066607301,0.00189577,0.655236752,0.050329278,0.628029166,0.01919934,0.510919751,0.189903936,0.267210339,0,0,0.065961058
Electrona_antarctica,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.862581166,0.131857974,0.025895942,0.464941755,0.000508123,0.001900703,0,0.672461012,0.969872795,0.731145137,0.89073862,0.973726975,0.466959105,0.167925614,0,0,0.042618803,0.006078919,7.74E-05,0,3.38E-05,0,0.934616945,0.000124062,0.000592867,3.99E-05,0.074880573,0,0.083732284,0.001131737,0.048558623,0.003487448,0.10647684,0,0.003685283,0,0.100854627,0.005607009,0,0.023212873,0.307687948,0,0,0,0,0.006923762,0.012615983,0,4.23E-05,0.000893742,0,0.153715599,5.01E-06,0.082600146,0.027596887,0.01940781,0.002953774,0,0.383809342,0.041052874,0.000190774,0,0,0,5.40E-05,0,4.14E-05,0,0.000734408,0,0.717671919,0.023829254,0,0,0,3.32E-06,0,0,0,0.000845621,0.004233663,0,0.694531041,0,0.949197393,0,0.412353532,0.718649859,0.167143736,0.777219291,0,0.000273041,0,0,0.012302388,0.097719026,0,0,0,0,0.006040574,0.003495288,4.48E-05,6.80E-06,0,0.000146608,0
Electrona_carlsbergi,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.517303013,0.211235339,0.814568627,0.184950588,0.036423215,0,0.931173064,0.92907964,0.90939528,0.916665851,0.855600208,0.80737127,0.555111037,0,0,0.374245942,0.16191718,0.014161955,0.009383399,0.037381784,0.005644902,0.957879343,0.049050151,0.089873934,0.012220919,0.416690525,0.006310966,0.349100749,0.042632541,0.251774938,0.107810589,0.43329649,0,0.131024145,0.00020404,0.399665221,0.034651655,0.001011568,0.308049064,0.617285676,0.000201691,0.003367164,0.000195646,0,0.033820142,0.209847261,0.001046127,0.008161561,0.048252194,0.000681421,0.488744288,0.019395137,0.13409701,0.232507417,0.153597533,0.198200458,0.014434303,0.69854502,0.072152616,0.028011983,0.000260373,0.002732111,0.000105036,0.02766282,0.006808964,0.131266986,0.000122991,0.037841005,0.003206186,0.88689206,0.194977839,0.006940679,0,0.003028045,0.007163288,0.000443703,0.000658383,0.000153403,0.182616452,0.10228953,0,0.881848702,0,0.934736805,3.55E-06,0.773605157,0.918811224,0.527164158,0.925601403,0.000686367,0.131929676,0.000766492,0.000908427,0.271354928,0.450174551,0.000245742,0.002707918,0.003944435,0.001373793,0.066148919,0.099647598,0.026695743,0.009120323,8.47E-05,0.001054333,1.69E-05
Electrona_paucirastra,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.459780413,0.756085251,0.455509394,0.040902368,0.015368273,0.620389582,0.245320703,0.446138749,0.269935075,0.116030887,0.725754874,0.882518492,0.002047157,0.000590741,0.798433436,0.401844596,0.016655838,0.044775209,0.091632069,0.005694333,0.331116579,0.136044794,0.248854888,0.046696923,0.760998696,0.019790511,0.57975547,0.11848399,0.505923579,0.288252659,0.802471444,0.000717492,0.334654965,0.000155801,0.705174472,0.235354467,1.28E-05,0.658461411,0.667595342,4.44E-05,0.008958972,0.002152398,0.00623119,0.031954965,0.492265696,0.003886486,0.031544515,0.077093912,0.000433277,0.834141285,0.019809415,0.062106461,0.510087724,0.334978073,0.493410389,0.057507563,0.782969731,0.0447781,0.090685924,0.002518063,0.005679227,9.04E-05,0.087000095,0.011327109,0.372299115,0.000753197,0.098745587,0.012112733,0.607800682,0.420411667,0.004933478,0.003327533,0.010469919,0.021272692,0.000183866,0.000190345,0.000198061,0.398206655,0.249339895,0.000256751,0.399214842,0.000629994,0.270576323,0.000268524,0.824718306,0.61423704,0.843642937,0.410527016,1.19E-05,0.366314085,1.02E-05,1.35E-05,0.628961898,0.8018549,0.000158926,0.012052421,0.021078134,0.004582416,0.06815521,0.257336036,0.070284864,0.03814088,1.60E-05,1.09E-05,0.025029041
Electrona_risso,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.349822354,0.615618596,0.567145866,0.30780556,0.259521122,0.070297726,0.145206246,0.073944516,0.024793491,0.330135551,0.434672912,0.241591112,0.466217423,0.633139858,0.818998584,0.507104999,0.53687628,0.81650287,0.475572448,0.106281765,0.838464416,0.718782341,0.6732864,0.610376302,0.208342299,0.694706439,0.764605387,0.412169346,0.842434638,0.677180351,0.42285119,0.924812967,0.242232646,0.765752244,0.144996746,0.18955776,0.596413482,0.499812605,0.314579992,0.570118366,0.284295257,0.184315334,0.527129047,0.84864075,0.459143679,0.666864921,0.467062743,0.369420194,0.640856488,0.506907319,0.519497329,0.879622914,0.908528553,0.75012214,0.791867412,0.552826834,0.495439177,0.719633508,0.36665378,0.345904081,0.395663064,0.808139974,0.610725836,0.65358479,0.381217342,0.78484322,0.45281,0.478832233,0.848526334,0.458715161,0.224713982,0.259887066,0.632510226,0.296559545,0.237140513,0.255234886,0.492890902,0.886835871,0.264427774,0.139271499,0.23182472,0.077943364,0.227660794,0.41468657,0.258107619,0.549692648,0.13611192,0.157313024,0.659756717,0.172384061,0.15783714,0.70214502,0.610314561,0.281595955,0.497006861,0.280299517,0.535103404,0.562067927,0.884254664,0.685505795,0.66588053,0.148526954,0.148521598,0.384422373
Electrona_subaspera,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.358905563,0.06534264,0.000484754,0.907411263,0.611166216,0.824118429,0.666862223,0.466778489,0.95195363,0.800320468,8.85E-06,3.18E-06,0.618804874,0.284919517,0.030024241,0.014613775,0.082775179,0.016727033,0.694801466,0.09720681,0.185972244,0.024250689,0.647543682,0.011799271,0.520591938,0.085216765,0.359542277,0.194825972,0.665157022,3.47E-05,0.239093682,3.71E-06,0.615595622,0.094912255,0,0.500752304,0.787863173,4.31E-05,0.004419075,0.000343301,0.000749756,0.058978956,0.362254202,0.001116434,0.01441884,0.079903672,0.000358871,0.713690406,0.040932524,0.149702846,0.388236228,0.25670925,0.35934142,0.0383038,0.84925325,0.086034009,0.053284398,0.000492734,0.002677915,6.18E-06,0.060274371,0.011765951,0.265931415,6.88E-05,0.078226831,0.003802175,0.803867983,0.332767771,0.019314606,0.000294918,0.006111961,0.016403461,0.000264086,0.000125617,0.000132859,0.376085838,0.180127711,0.000171353,0.81163577,0.000105325,0.642915993,0.000181063,0.948868213,0.855875011,0.794053146,0.804761701,0,0.247506956,0,0,0.460525543,0.692290286,0.000106245,0.00361614,0.007773697,0.001815845,0.110679572,0.175371294,0.05237578,0.015862638,0,7.97E-05,0.001306857
Gonichthys_barnesi,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.200587755,0.005310144,0.222369451,0.018771598,0.063256982,0.014200444,0.000265941,0.318879102,0.466333883,0.002785961,0.000255644,0.821729036,0.704439168,0.1573044,0.187310776,0.351052405,0.130725158,0.045964158,0.41643525,0.698906166,0.260465692,0.794495243,0.032425848,0.56692477,0.257009371,0.475507444,0.554423477,0.79726891,0.000263156,0.629886918,0.000173727,0.6716881,0.141312834,0,0.804857874,0.360836454,0.000337078,0.115123353,0.000449606,0.000355983,0.189987203,0.7350839,0.033072079,0.162799251,0.340088653,0.021735978,0.734529536,0.205468048,0.224775325,0.694329276,0.52558639,0.798048289,0.240230991,0.626486625,0.211440917,0.313344157,0.001807817,0.044184893,0.00126986,0.318580164,0.134051075,0.922133837,0.000661663,0.377907894,0.098311478,0.51841218,0.626632778,0.151247709,0.000240066,0.021678457,0.138157084,0.014876988,1.41E-05,1.47E-05,0.805781086,0.451569765,2.30E-05,0.085286299,0.000345406,0.018704586,2.08E-05,0.441547907,0.190615503,0.638273065,0.060658202,0.000509819,0.822742896,0,0.001327887,0.881127894,0.769445622,0.003024204,0.109343044,0.030969314,0.062360172,0.23178089,0.430052642,0.296827657,0.086703561,0,0,0.015574204
Gonichthys_cocco,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.000827402,0.033793622,0.007222913,0.013998719,0.008026975,0.001027949,0.05890011,0.092391758,0,0.833893094,0.153511286,0.630358213,0.80852499,0.009733878,0.598681712,0.910098422,0.014565128,0.652730857,0.690126257,0.478221553,0.198209266,0.345464731,0.617781149,0.462247778,0.040881278,0.59446658,0.188930619,0.708005929,0.629339697,0.004994889,0.487426063,0,0,0.218531517,0.320417436,0.06355003,0.412193046,0.002533155,0.001167178,0.960365838,0.677484519,0.007080968,0.394945157,0.248807668,0.365647778,0.134607607,0.923578147,0.92807028,0.688844399,0.61570324,0.484549974,0.594519554,0.160211845,0.901719953,0.477109469,0.008417517,0.022575055,0.003605246,0.53141175,0.54310736,0.228876073,0.613318857,0.612820869,0.052121684,0.132583949,0.749016356,0.861631173,0,0.504266517,0.81591376,0.001716902,0,0,0.182641901,0.5570348,0,0.025935957,0.362717511,0.005535877,0,0.069480394,0.021273343,0.091451877,0.017054825,0,0.259382904,0,0,0.237319215,0.213113371,0,0.006333262,0.514277091,0.548546669,0.89391038,0.551274169,0.739029234,0.390052114,0,0,9.01E-05
Gonichthys_tenuiculus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.003223077,0.000268137,0,0.001068845,0,0.004241985,4.45E-06,0.800381007,0,0.056546427,0.004296196,0.11202758,0.484480462,0.396934363,0.00065591,0.001808481,0.289776727,1.57E-05,0.258418798,0,0.013295688,0.000584435,0.309813336,0.038210643,0.154604337,0.111741181,0,0.181285615,0.488178206,0.08135587,0.082755282,0.004957099,2.69E-05,0.006770908,0.302540221,0.275939846,0.802165922,0.743339482,0,0.02085057,0.405898588,0.401221687,0.047511036,0.103767843,0.119162137,0,0.001179864,0.098299255,0.149785796,0.000317167,0.420802349,0.094900292,0.001519484,0.346766036,0.735057233,0.081886434,0.458607285,0.433403987,0.262315152,0.033672667,0,0.133848328,0.296010915,0.029079629,0.083483006,0,0.824123809,0.003740564,0.235736554,0.196080563,0.043678858,0.145161396,0.02688573,0.349697004,0.113568678,5.93E-05,0,0.000997177,0.083447128,3.35E-05,0.039040212,0.059766745,0.001756447,0.014409238,0.021159335,0.024521931,0.021185646,0.115500945,0.04128684,0.058158315,0.506279013,0.034155037,0.193898714,0.001062471,0.321581833,0.018183479,0.346301449,0.026383235,0.001421087,0.811484158
Gymnoscopelus_bolini,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.792390805,0.938184167,0.857101664,0.68669504,0.907050209,0.621064503,0.001475478,6.02E-06,0.44892376,0.196393626,0.015782817,0.018346198,0.050704304,0.005613242,0.853564392,0.063866447,0.106165272,0.021172133,0.486102974,0.016454866,0.402832354,0.062320638,0.350072552,0.132000417,0.516200231,0.000239501,0.162031413,0.003604201,0.481312321,0.060780018,0.00119241,0.356551331,0.709640122,0.002314655,0.007646025,0.005474977,0.004921407,0.026281358,0.251798174,0.003253654,0.016337412,0.053676619,0.002524859,0.577609026,0.016119815,0.116541002,0.279911701,0.186167524,0.239659818,0.026001352,0.761169572,0.062767662,0.041405514,0.003862906,0.007683252,0.001950245,0.039512114,0.011868699,0.163850598,0.000591069,0.051236104,0.008635377,0.849402065,0.237725706,0.005572784,0.003832197,0.007527341,0.00944885,0.001905164,0.000822205,0.000289207,0.214351756,0.124685664,0.000221036,0.925198522,0.000623294,0.821194466,0.000152829,0.878655548,0.920072283,0.633972823,0.927778255,0.000855868,0.161294889,0.000907196,0.001079677,0.326058039,0.532758814,0.00040481,0.008293767,0.010165009,0.004740831,0.062430262,0.123344356,0.030205563,0.018497007,0.000266504,0.001298101,0.003406014
Gymnoscopelus_braueri,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.851668964,0.948329401,0.961760317,0.601257562,0.290859504,1.66E-05,0,0.124489084,0.031229095,0.000813704,0.000307745,0.002631128,0.000239674,0.986013166,0.002168411,0.004979317,0.000625905,0.164191156,0.001608469,0.154810158,0.010629607,0.094185456,0.016267151,0.196729117,0,0.024974048,3.44E-06,0.191379182,0.021388977,0,0.078599754,0.433716562,1.24E-05,0.000220933,0.000291414,0.000513307,0.010238174,0.053085455,0,0.000699763,0.004282089,2.84E-05,0.251099903,0.000607126,0.097698968,0.075541147,0.050595937,0.033274011,0.00058533,0.492000094,0.044156118,0.001873074,0.000220937,7.01E-05,1.63E-05,0.001420492,0.000434444,0.007175804,0,0.003203039,7.30E-05,0.786912089,0.066502809,0.00027222,0.000274894,0.000762404,0.000153348,0,0,0,0.036631306,0.023308763,0,0.815738149,0,0.992137653,0,0.545329458,0.828652781,0.293092768,0.888521121,0,0.006462123,0,0,0.062368907,0.193960319,0,0.000172877,0.000997929,4.74E-05,0.020034151,0.019992744,0.000535102,0.000667225,0,0.000144632,0.000452783
Gymnoscopelus_fraseri,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.910537562,0.761343778,0.802212835,0.475662371,0,0,0.261575464,0.082309044,0.000558184,0.000700613,0.010693594,1.27E-05,0.904079735,0.008837689,0.02016976,0.000638739,0.316831336,0,0.279362365,0.025300616,0.17277362,0.048015065,0.353546825,0,0.063466616,0,0.342071475,0.02103557,0.000448071,0.185916893,0.628690611,0,3.33E-06,0,0,0.012904619,0.124581407,1.80E-06,0.000384285,0.00989601,0,0.413041723,0.000526695,0.106369298,0.158043314,0.103954337,0.095561641,0.001711821,0.654601411,0.040360876,0.003484493,0,2.05E-05,0,0.00371965,6.61E-05,0.03172875,4.24E-05,0.007365569,1.62E-05,0.797079095,0.130912246,1.06E-05,0,0,8.62E-05,0,0.000279183,7.97E-05,0.09387243,0.056754136,0,0.965345836,0,0.882842337,0,0.750056713,0.91620209,0.493019065,0.981874424,0.000324757,0.034444192,0.000355095,0.000377731,0.152972115,0.362682387,9.67E-05,3.42E-05,0,0,0.036311314,0.051840348,0.001326197,0.000775873,0,0.000525009,0
Gymnoscopelus_nicholsi,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.910028067,0.673837006,0.28928551,0.000263531,0,0.123575413,0.028384077,0.002300983,0.001023429,0.003315818,0.000688931,0.95240439,0.003630056,0.004288917,0.001748895,0.176885132,0.004718376,0.176980477,0.008430966,0.131895745,0.014410103,0.21281312,0,0.022302741,0.000290878,0.21188024,0.021953409,0.000883773,0.078583526,0.487104248,0.00018382,0.00068793,0.001243331,0.00192648,0.008781501,0.050132696,0.00010536,0.001939006,0.006446526,8.63E-05,0.273418572,0.001599146,0.108799138,0.077024735,0.052092784,0.025929022,0.001691622,0.515276965,0.050661572,0.00314699,0.000845371,0.000335306,0.000204222,0.002571868,0.001276446,0.006847496,0.000110223,0.004741413,0.000308552,0.769722248,0.068681064,0.000724471,0.001277453,0.002133519,0.000484077,0,0.000607837,0.000191556,0.020625514,0.02157904,6.32E-05,0.888884561,0,0.961151023,6.76E-05,0.60946295,0.839764023,0.318493664,0.933120879,0.0006055,0.007302139,0.000685715,0.000816282,0.05951213,0.216311318,0.000216504,0.000619007,0.002883562,0.000179917,0.021574951,0.018787474,0.001443795,0.001912229,0.000152434,0.001029923,0.001480103
Gymnoscopelus_opisthopterus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.455001031,0.159878857,0,0,0.041117348,0.003870403,2.08E-05,1.83E-05,3.27E-05,0,0.931300393,0.000104142,1.09E-05,1.45E-05,0.077387666,0,0.082393074,0.000897539,0.042234667,0.001429048,0.098322662,0,0.002612396,0,0.102148868,0.000590831,0,0.017621258,0.330940741,0,0,0,0,0.006060581,0.01086202,0,1.83E-05,0.001040605,0,0.145189439,0,0.094069303,0.025195364,0.017192071,0.00179322,1.63E-05,0.37849571,0.043677016,0.000102937,0,0,0,2.41E-05,0,4.48E-05,0,0.000269937,0,0.712836925,0.024527774,0,0,0,0,0,0,0,0.000258767,0.00344085,0,0.71927819,0,0.953876739,0,0.413922958,0.737999667,0.172662099,0.807135034,0,0.000170178,0,0,0.010377237,0.08973389,0,0,0,0,0.006004046,0.002795742,5.35E-06,1.31E-05,0,0.000172523,0
