,Metelectrona_ventralis,Electrona_paucirastra,Protomyctophum_choriodon,Protomyctophum_andriashevi,Protomyctophum_gemmatum,Protomyctophum_bolini,Protomyctophum_thompsoni,Protomyctophum_crockeri,Protomyctophum_arcticum,Protomyctophum_parallelum,Krefftichthys_anderssoni,Protomyctophum_tenisoni,Electrona_carlsbergi,Electrona_risso,Electrona_subaspera,Electrona_antarctica,Myctophum_brachygnathum,Myctophum_obtusirostre,Myctophum_orientale,Myctophum_selenops,Myctophum_asperum,Myctophum_lychnobium,Myctophum_spinosum,Centrobranchus_nigroocellatus,Centrobranchus_choerocephalus,Centrobranchus_cf._brevirostris,Gonichthys_cocco,Gonichthys_tenuiculus,Centrobranchus_andreae,Myctophum_phengodes,Loweina_rara,Tarletonbeania_crenularis,Symbolophorus_californiensis,Symbolophorus_reversus,Symbolophorus_rufinus,Symbolophorus_evermanni,Hygophum_hygomii,Hygophum_benoiti,Hygophum_hanseni,Hygophum_proximum,Hygophum_reinhardtii,Myctophum_nitidulum,Myctophum_affine,Myctophum_punctatum,Hygophum_atratum,Myctophum_aurolaternatum,Symbolophorus_veranyi,Symbolophorus_barnardi,Benthosema_glaciale,Benthosema_suborbitale,Diogenichthys_atlanticus,Diogenichthys_laternatus,Diogenichthys_sp.,Benthosema_pterotum,Benthosema_panamense,Benthosema_fibulatum,Lobianchia_gemellarii,Lobianchia_dofleini,Diaphus_dumerilii,Diaphus_chrysorhynchus,Diaphus_fragilis,Diaphus_bertelseni,Diaphus_thiollierei,Diaphus_perspicillatus,Diaphus_danae,Diaphus_antonbruuni,Diaphus_splendidus,Diaphus_phillipsi,Diaphus_effulgens,Diaphus_regani,Diaphus_malayanus,Diaphus_garmani,Diaphus_termophilus,Diaphus_suborbitalis,Diaphus_metopoclampus,Diaphus_schmidti,Diaphus_whitleyi,Diaphus_umbroculus,Diaphus_signatus,Diaphus_watasei,Diaphus_nielseni,Diaphus_adenomus,Diaphus_luetkeni,Diaphus_holti,Diaphus_rafinesquii,Diaphus_subtilis,Diaphus_hudsoni,Diaphus_gigas,Diaphus_kapalae,Diaphus_ostenfeldi,Diaphus_coeruleus,Diaphus_fulgens,Diaphus_aliciae,Diaphus_lobatus,Diaphus_brachycephalus,Diaphus_richardsoni,Diaphus_cf._mollis,Diaphus_mollis,Diaphus_parri,Diaphus_meadi,Diaphus_anderseni,Diaphus_theta,Scopelopsis_multipunctatus,Notoscopelus_caudispinosus,Notoscopelus_resplendens,Notoscopelus_bolini,Notoscopelus_elongatus_kroyeri,Lampanyctodes_hectoris,Lampichthys_procerus,Gymnoscopelus_piabilis,Gymnoscopelus_braueri,Gymnoscopelus_opisthopterus,Gymnoscopelus_fraseri,Gymnoscopelus_hintonoides,Gymnoscopelus_bolini,Gymnoscopelus_nicholsi,Lampadena_urophaos_urophaos,Lampadena_urophaos_atlantica,Lampadena_chavesi,Lampadena_yaquinae,Lampadena_anomala,Lampadena_luminosa,Taaningichthys_bathyphilus,Taaningichthys_minimus,Lampadena_speculigera,Lampadena_notialis,Stenobrachius_leucopsarus,Stenobrachius_nannochir,Triphoturus_mexicanus,Triphoturus_oculeum,Triphoturus_nigrescens,Parvilux_ingens,Lampanyctus_hubbsi,Lampanyctus_parvicauda,Lampanyctus_nobilis,Lampanyctus_vadulus,Lampanyctus_turneri,Lampanyctus_photonotus,Lampanyctus_crocodilus,Lampanyctus_macdonaldi,Nannobrachium_idostigma,Lampanyctus_festivus,Lampanyctus_tenuiformis,Nannobrachium_regale,Nannobrachium_ritteri,Lampanyctus_jordani,Nannobrachium_fernae,Nannobrachium_phyllisae,Lampanyctus_alatus,Nannobrachium_hawaiiensis,Nannobrachium_bristori,Lampanyctus_intricarius,Lampanyctus_pusillus,Lampanyctus_australis,Nannobrachium_atrum,Nannobrachium_achirus,Nannobrachium_cuprarium,Nannobrachium_lineatum,Bolinichthys_pyrsobolus,Bolinichthys_supralateralis,Bolinichthys_indicus,Bolinichthys_photothorax,Bolinichthys_longipes,Bolinichthys_distofax,Bolinichthys_nikolayi,Ceratoscopelus_warmingii,Ceratoscopelus_townsendi,Ceratoscopelus_maderensis,Lepidophanes_guentheri,Lepidophanes_gaussi,Notolychnus_valdiviae,Solivomer_arenidens,Scopelengys_tristis,Neoscopelus_macrolepidotus,Neoscopelus_microchir,Neoscopelus_porosus
Lampanyctus_intricarius,0.453298803,0.45632946,0.471926268,0.463318533,0.462157203,0.472585707,0.464927629,0.474524417,0.480712465,0.454908145,0.499281032,0.449007125,0.480346354,0.470061807,0.459553044,0.457970708,0.5559287,0.566895898,0.644695588,0.591756917,0.583394357,0.568133285,0.561671295,0.649202788,0.647457342,0.64680808,0.580180605,0.598886271,0.613146812,0.628001096,0.665480356,0.607861657,0.525187135,0.535814552,0.557380642,0.562011919,0.522405616,0.60129263,0.550172023,0.550004472,0.545580541,0.563634173,0.555762254,0.59155882,0.524959043,0.545743832,0.632614466,0.674684634,0.585749647,0.511693892,0.643939063,0.602110611,0.623590601,0.658799627,0.681608489,0.58627636,0.469206277,0.52855205,0.435357473,0.466418564,0.461005827,0.502512188,0.469880837,0.480932684,0.464304634,0.483912576,0.490597249,0.457126174,0.459613851,0.451278571,0.479921667,0.482045481,0.474067888,0.472848821,0.46892576,0.48073702,0.459013901,0.478808568,0.494845387,0.477023917,0.474942733,0.458828497,0.532838341,0.564387781,0.508256276,0.561733397,0.549225353,0.518899111,0.524184565,0.508872867,0.540287519,0.535847102,0.547529673,0.539545441,0.52444279,0.528896021,0.530235744,0.534489996,0.533143666,0.5377269,0.533897869,0.46289856,0.486417705,0.401149977,0.407160494,0.425418826,0.448737278,0.383746974,0.374046706,0.447928983,0.416006479,0.411810415,0.412195173,0.406261308,0.403367673,0.438954997,0.377322582,0.362451404,0.496891799,0.376249643,0.383073006,0.375878746,0.400556824,0.455205792,0.386648492,0.398730223,0.190596826,0.18961284,0.237720209,0.23530068,0.324365316,0.138038727,0.165814232,0.174114444,0.160690412,0.154109653,0.163417374,0.144975217,0.115995562,0.117989867,0.104151818,0.084882773,0.086542116,0.087591092,0.107504511,0.094044905,0.086629222,0.087755418,0.073874383,0.076966288,0.088964027,NA,0.129116866,0.087025723,0.09209323,0.174733801,0.148519506,0.1295499,0.466465985,0.442302706,0.482065539,0.529917907,0.531341768,0.454975819,0.431186005,0.451245526,0.422405982,0.423072083,0.607040752,0.503297024,0.481927611,0.749977777,0.617268731,0.648704647,0.647780736,0.647599011
Lampanyctus_pusillus,0.504780631,0.507811288,0.523408097,0.514800361,0.513639032,0.524067535,0.516409457,0.526006246,0.532194293,0.506389973,0.55076286,0.500488954,0.531828182,0.521543635,0.511034872,0.509452537,0.607410528,0.618377726,0.696177417,0.643238746,0.634876185,0.619615113,0.613153123,0.700684616,0.698939171,0.698289908,0.631662434,0.650368099,0.664628641,0.679482925,0.716962184,0.659343486,0.576668963,0.58729638,0.60886247,0.613493747,0.573887444,0.652774459,0.601653851,0.6014863,0.597062369,0.615116001,0.607244083,0.643040648,0.576440871,0.59722566,0.684096295,0.726166462,0.637231475,0.56317572,0.695420891,0.65359244,0.67507243,0.710281455,0.733090318,0.637758188,0.520688105,0.580033878,0.486839301,0.517900392,0.512487655,0.553994017,0.521362665,0.532414512,0.515786463,0.535394404,0.542079078,0.508608002,0.511095679,0.502760399,0.531403495,0.533527309,0.525549716,0.524330649,0.520407588,0.532218849,0.510495729,0.530290396,0.546327216,0.528505745,0.526424561,0.510310325,0.58432017,0.61586961,0.559738105,0.613215225,0.600707181,0.570380939,0.575666394,0.560354695,0.591769348,0.587328931,0.599011501,0.591027269,0.575924618,0.580377849,0.581717572,0.585971824,0.584625494,0.589208728,0.585379698,0.514380388,0.537899533,0.452631805,0.458642322,0.476900654,0.500219106,0.435228803,0.425528534,0.499410811,0.467488307,0.463292243,0.463677001,0.457743136,0.454849501,0.490436826,0.42880441,0.413933232,0.548373627,0.427731471,0.434554834,0.427360574,0.452038652,0.50668762,0.43813032,0.450212051,0.242078654,0.241094669,0.289202037,0.286782508,0.375847144,0.189520555,0.21729606,0.225596273,0.21217224,0.205591481,0.214899202,0.196457045,0.16747739,0.169471695,0.155633646,0.136364602,0.138023944,0.139072921,0.158986339,0.145526733,0.13811105,0.139237246,0.125356211,0.128448117,0.140445855,0.129116866,NA,0.119401979,0.143575059,0.226215629,0.200001335,0.181031728,0.517947813,0.493784534,0.533547367,0.581399735,0.582823596,0.506457647,0.482667833,0.502727354,0.47388781,0.474553911,0.65852258,0.554778852,0.533409439,0.801459605,0.66875056,0.700186475,0.699262564,0.699080839
Lampanyctus_australis,0.462689489,0.465720146,0.481316954,0.472709219,0.471547889,0.481976393,0.474318314,0.483915103,0.490103151,0.46429883,0.508671718,0.458397811,0.489737039,0.479452493,0.46894373,0.467361394,0.565319386,0.576286584,0.654086274,0.601147603,0.592785042,0.577523971,0.571061981,0.658593473,0.656848028,0.656198765,0.589571291,0.608276957,0.622537498,0.637391782,0.674871042,0.617252343,0.534577821,0.545205238,0.566771327,0.571402605,0.531796302,0.610683316,0.559562709,0.559395158,0.554971227,0.573024858,0.56515294,0.600949505,0.534349729,0.555134518,0.642005152,0.684075319,0.595140333,0.521084578,0.653329748,0.611501297,0.632981287,0.668190313,0.690999175,0.595667045,0.478596962,0.537942736,0.444748159,0.47580925,0.470396513,0.511902874,0.479271523,0.490323369,0.47369532,0.493303262,0.499987935,0.46651686,0.469004536,0.460669256,0.489312353,0.491436167,0.483458574,0.482239506,0.478316446,0.490127706,0.468404587,0.488199254,0.504236073,0.486414603,0.484333419,0.468219183,0.542229027,0.573778467,0.517646962,0.571124083,0.558616039,0.528289797,0.533575251,0.518263552,0.549678205,0.545237788,0.556920359,0.548936127,0.533833476,0.538286707,0.539626429,0.543880682,0.542534352,0.547117586,0.543288555,0.472289246,0.495808391,0.410540663,0.41655118,0.434809512,0.458127964,0.39313766,0.383437392,0.457319669,0.425397165,0.421201101,0.421585859,0.415651994,0.412758359,0.448345683,0.386713267,0.371842089,0.506282485,0.385640328,0.392463692,0.385269432,0.40994751,0.464596478,0.396039178,0.408120909,0.199987512,0.199003526,0.247110894,0.244691366,0.333756002,0.147429413,0.175204917,0.18350513,0.170081098,0.163500339,0.172808059,0.154365902,0.125386247,0.127380552,0.113542504,0.094273459,0.095932802,0.096981778,0.116895197,0.103435591,0.096019908,0.097146104,0.083265068,0.086356974,0.098354713,0.087025723,0.119401979,NA,0.101483916,0.184124487,0.157910192,0.138940586,0.475856671,0.451693392,0.491456224,0.539308592,0.540732454,0.464366504,0.440576691,0.460636212,0.431796668,0.432462769,0.616431438,0.512687709,0.491318297,0.759368463,0.626659417,0.658095332,0.657171422,0.656989697
Nannobrachium_atrum,0.428898495,0.431929152,0.447525961,0.438918225,0.437756895,0.448185399,0.440527321,0.45012411,0.456312157,0.430507837,0.474880724,0.424606817,0.455946046,0.445661499,0.435152736,0.433570401,0.531528392,0.54249559,0.620295281,0.56735661,0.558994049,0.543732977,0.537270987,0.62480248,0.623057035,0.622407772,0.555780298,0.574485963,0.588746505,0.603600789,0.641080048,0.58346135,0.500786827,0.511414244,0.532980334,0.537611611,0.498005308,0.576892322,0.525771715,0.525604164,0.521180233,0.539233865,0.531361947,0.567158512,0.500558735,0.521343524,0.608214159,0.650284326,0.561349339,0.487293584,0.619538755,0.577710303,0.599190294,0.634399319,0.657208182,0.561876052,0.444805969,0.504151742,0.410957165,0.442018256,0.436605519,0.478111881,0.445480529,0.456532376,0.439904326,0.459512268,0.466196942,0.432725866,0.435213543,0.426878263,0.455521359,0.457645173,0.44966758,0.448448513,0.444525452,0.456336713,0.434613593,0.45440826,0.47044508,0.452623609,0.450542425,0.434428189,0.508438034,0.539987474,0.483855969,0.537333089,0.524825045,0.494498803,0.499784258,0.484472559,0.515887212,0.511446795,0.523129365,0.515145133,0.500042482,0.504495713,0.505835436,0.510089688,0.508743358,0.513326592,0.509497562,0.438498252,0.462017397,0.376749669,0.382760186,0.401018518,0.42433697,0.359346667,0.349646398,0.423528675,0.391606171,0.387410107,0.387794865,0.381861,0.378967365,0.41455469,0.352922274,0.338051096,0.472491491,0.351849335,0.358672698,0.351478438,0.376156516,0.430805484,0.362248184,0.374329915,0.166196518,0.165212532,0.213319901,0.210900372,0.299965008,0.113638419,0.141413924,0.149714137,0.136290104,0.129709345,0.139017066,0.120574909,0.091595254,0.093589559,0.104605544,0.085336499,0.086995842,0.088044818,0.107958237,0.094498631,0.087082947,0.088209144,0.074328108,0.077420014,0.089417752,0.09209323,0.143575059,0.101483916,NA,0.150333493,0.124119199,0.105149592,0.442065677,0.417902398,0.457665231,0.505517599,0.50694146,0.430575511,0.406785697,0.426845218,0.398005674,0.398671775,0.582640444,0.478896716,0.457527303,0.725577469,0.592868424,0.624304339,0.623380428,0.623198703
Nannobrachium_achirus,0.475538056,0.478568713,0.494165522,0.485557786,0.484396457,0.49482496,0.487166882,0.496763671,0.502951718,0.477147398,0.521520285,0.471246379,0.502585607,0.492301061,0.481792298,0.480209962,0.578167953,0.589135151,0.666934842,0.613996171,0.60563361,0.590372538,0.583910548,0.671442041,0.669696596,0.669047333,0.602419859,0.621125525,0.635386066,0.65024035,0.687719609,0.630100911,0.547426389,0.558053806,0.579619895,0.584251172,0.544644869,0.623531884,0.572411277,0.572243725,0.567819794,0.585873426,0.578001508,0.613798073,0.547198296,0.567983085,0.65485372,0.696923887,0.607988901,0.533933145,0.666178316,0.624349865,0.645829855,0.681038881,0.703847743,0.608515613,0.49144553,0.550791303,0.457596727,0.488657817,0.48324508,0.524751442,0.49212009,0.503171937,0.486543888,0.50615183,0.512836503,0.479365428,0.481853104,0.473517824,0.50216092,0.504284734,0.496307141,0.495088074,0.491165013,0.502976274,0.481253154,0.501047821,0.517084641,0.499263171,0.497181987,0.481067751,0.555077595,0.586627035,0.53049553,0.58397265,0.571464607,0.541138365,0.546423819,0.53111212,0.562526773,0.558086356,0.569768926,0.561784695,0.546682044,0.551135275,0.552474997,0.55672925,0.555382919,0.559966154,0.556137123,0.485137814,0.508656959,0.42338923,0.429399748,0.447658079,0.470976532,0.405986228,0.396285959,0.470168236,0.438245733,0.434049668,0.434434426,0.428500561,0.425606926,0.461194251,0.399561835,0.384690657,0.519131052,0.398488896,0.405312259,0.398118,0.422796078,0.477445045,0.408887745,0.420969476,0.212836079,0.211852094,0.259959462,0.257539934,0.346604569,0.16027798,0.188053485,0.196353698,0.182929665,0.176348907,0.185656627,0.191254387,0.162274732,0.164269037,0.187246114,0.16797707,0.169636412,0.170685389,0.190598807,0.177139201,0.169723518,0.170849714,0.156968679,0.160060585,0.172058323,0.174733801,0.226215629,0.184124487,0.150333493,NA,0.17075876,0.151789153,0.488705238,0.464541959,0.504304792,0.55215716,0.553581021,0.477215072,0.453425258,0.47348478,0.444645235,0.445311336,0.629280005,0.525536277,0.504166865,0.772217031,0.639507985,0.6709439,0.670019989,0.669838264
Nannobrachium_cuprarium,0.434262225,0.437292881,0.45288969,0.444281955,0.443120625,0.453549129,0.44589105,0.455487839,0.461675886,0.435871566,0.480244454,0.429970547,0.461309775,0.451025229,0.440516466,0.43893413,0.536892122,0.54785932,0.62565901,0.572720339,0.564357778,0.549096707,0.542634717,0.630166209,0.628420764,0.627771501,0.561144027,0.579849693,0.594110234,0.608964518,0.646443777,0.588825079,0.506150557,0.516777974,0.538344063,0.542975341,0.503369037,0.582256052,0.531135445,0.530967894,0.526543963,0.544597594,0.536725676,0.572522241,0.505922465,0.526707254,0.613577888,0.655648055,0.566713069,0.492657314,0.624902484,0.583074033,0.604554023,0.639763049,0.662571911,0.567239781,0.450169698,0.509515472,0.416320895,0.447381986,0.441969249,0.48347561,0.450844259,0.461896105,0.445268056,0.464875998,0.471560671,0.438089596,0.440577272,0.432241992,0.460885089,0.463008903,0.45503131,0.453812242,0.449889181,0.461700442,0.439977322,0.45977199,0.475808809,0.457987339,0.455906155,0.439791919,0.513801763,0.545351203,0.489219698,0.542696819,0.530188775,0.499862533,0.505147987,0.489836288,0.521250941,0.516810524,0.528493095,0.520508863,0.505406212,0.509859443,0.511199165,0.515453418,0.514107088,0.518690322,0.514861291,0.443861982,0.467381127,0.382113398,0.388123916,0.406382248,0.4297007,0.364710396,0.355010127,0.428892405,0.396969901,0.392773837,0.393158594,0.38722473,0.384331094,0.419918419,0.358286003,0.343414825,0.477855221,0.357213064,0.364036427,0.356842168,0.381520246,0.436169213,0.367611913,0.379693644,0.171560248,0.170576262,0.21868363,0.216264102,0.305328738,0.119002149,0.146777653,0.155077866,0.141653834,0.135073075,0.144380795,0.165040093,0.136060438,0.138054743,0.16103182,0.141762775,0.143422118,0.144471094,0.164384513,0.150924907,0.143509224,0.14463542,0.130754384,0.13384629,0.145844028,0.148519506,0.200001335,0.157910192,0.124119199,0.17075876,NA,0.06920079,0.447429407,0.423266127,0.46302896,0.510881328,0.51230519,0.43593924,0.412149426,0.432208948,0.403369403,0.404035505,0.588004174,0.484260445,0.462891033,0.730941199,0.598232153,0.629668068,0.628744157,0.628562432
Nannobrachium_lineatum,0.415292618,0.418323275,0.433920084,0.425312348,0.424151018,0.434579522,0.426921444,0.436518233,0.44270628,0.41690196,0.461274847,0.41100094,0.442340169,0.432055622,0.421546859,0.419964523,0.517922515,0.528889713,0.606689404,0.553750733,0.545388172,0.5301271,0.52366511,0.611196603,0.609451158,0.608801895,0.542174421,0.560880086,0.575140627,0.589994911,0.627474171,0.569855472,0.48718095,0.497808367,0.519374457,0.524005734,0.484399431,0.563286445,0.512165838,0.511998287,0.507574356,0.525627988,0.517756069,0.553552635,0.486952858,0.507737647,0.594608281,0.636678449,0.547743462,0.473687707,0.605932878,0.564104426,0.585584416,0.620793442,0.643602305,0.548270175,0.431200092,0.490545865,0.397351288,0.428412379,0.422999642,0.464506003,0.431874652,0.442926499,0.426298449,0.445906391,0.452591064,0.419119989,0.421607666,0.413272386,0.441915482,0.444039296,0.436061703,0.434842636,0.430919575,0.442730836,0.421007716,0.440802383,0.456839203,0.439017732,0.436936548,0.420822312,0.494832157,0.526381597,0.470250091,0.523727212,0.511219168,0.480892926,0.486178381,0.470866682,0.502281335,0.497840918,0.509523488,0.501539256,0.486436605,0.490889836,0.492229559,0.496483811,0.495137481,0.499720715,0.495891685,0.424892375,0.44841152,0.363143792,0.369154309,0.387412641,0.410731093,0.34574079,0.336040521,0.409922798,0.378000294,0.37380423,0.374188988,0.368255123,0.365361488,0.400948813,0.339316397,0.324445219,0.458885614,0.338243458,0.345066821,0.337872561,0.362550639,0.417199607,0.348642307,0.360724038,0.152590641,0.151606655,0.199714024,0.197294495,0.286359131,0.100032542,0.127808047,0.13610826,0.122684227,0.116103468,0.125411189,0.146070486,0.117090831,0.119085136,0.142062213,0.122793169,0.124452511,0.125501487,0.145414906,0.1319553,0.124539617,0.125665813,0.111784778,0.114876683,0.126874422,0.1295499,0.181031728,0.138940586,0.105149592,0.151789153,0.06920079,NA,0.4284598,0.404296521,0.444059354,0.491911722,0.493335583,0.416969634,0.39317982,0.413239341,0.384399797,0.385065898,0.569034567,0.465290839,0.443921426,0.711971592,0.579262547,0.610698462,0.609774551,0.609592826
Bolinichthys_pyrsobolus,0.51593503,0.518965687,0.534562495,0.52595476,0.52479343,0.535221934,0.527563855,0.537160644,0.543348692,0.517544371,0.561917259,0.511643352,0.54298258,0.532698034,0.522189271,0.520606935,0.618564927,0.629532125,0.707331815,0.654393144,0.646030583,0.630769512,0.624307522,0.711839014,0.710093569,0.709444306,0.642816832,0.661522498,0.675783039,0.690637323,0.728116583,0.670497884,0.587823362,0.598450779,0.620016868,0.624648146,0.585041843,0.663928857,0.61280825,0.612640699,0.608216768,0.626270399,0.618398481,0.654195047,0.58759527,0.608380059,0.695250693,0.73732086,0.648385874,0.574330119,0.706575289,0.664746838,0.686226828,0.721435854,0.744244716,0.648912586,0.531842503,0.591188277,0.4979937,0.529054791,0.523642054,0.565148415,0.532517064,0.54356891,0.526940861,0.546548803,0.553233476,0.519762401,0.522250077,0.513914797,0.542557894,0.544681708,0.536704115,0.535485047,0.531561987,0.543373247,0.521650128,0.541444795,0.557481614,0.539660144,0.53757896,0.521464724,0.595474568,0.627024008,0.570892503,0.624369624,0.61186158,0.581535338,0.586820792,0.571509093,0.602923746,0.598483329,0.6101659,0.602181668,0.587079017,0.591532248,0.59287197,0.597126223,0.595779893,0.600363127,0.596534096,0.525534787,0.549053932,0.463786204,0.469796721,0.488055053,0.511373505,0.446383201,0.436682933,0.51056521,0.478642706,0.474446642,0.4748314,0.468897535,0.4660039,0.501591224,0.439958808,0.425087631,0.559528026,0.438885869,0.445709233,0.438514973,0.463193051,0.517842019,0.449284719,0.46136645,0.365849458,0.364865472,0.460297852,0.457878324,0.54694296,0.396364022,0.450427787,0.458728,0.445303967,0.438723208,0.448030929,0.482986571,0.454006916,0.456001221,0.478978298,0.459709254,0.461368596,0.462417572,0.482330991,0.468871385,0.461455702,0.462581898,0.448700863,0.451792769,0.463790507,0.466465985,0.517947813,0.475856671,0.442065677,0.488705238,0.447429407,0.4284598,NA,0.040026821,0.099544146,0.147396514,0.148820375,0.072454426,0.063986541,0.345549127,0.316709582,0.317375683,0.501344352,0.397600624,0.544563838,0.812614004,0.679904958,0.711340873,0.710416963,0.710235238
Bolinichthys_supralateralis,0.491771751,0.494802407,0.510399216,0.501791481,0.500630151,0.511058655,0.503400576,0.512997365,0.519185412,0.493381092,0.53775398,0.487480073,0.518819301,0.508534755,0.498025992,0.496443656,0.594401648,0.605368846,0.683168536,0.630229865,0.621867304,0.606606233,0.600144242,0.687675735,0.68593029,0.685281027,0.618653553,0.637359219,0.65161976,0.666474044,0.703953303,0.646334605,0.563660083,0.5742875,0.595853589,0.600484867,0.560878563,0.639765578,0.588644971,0.58847742,0.584053489,0.60210712,0.594235202,0.630031767,0.563431991,0.58421678,0.671087414,0.713157581,0.624222595,0.55016684,0.68241201,0.640583559,0.662063549,0.697272575,0.720081437,0.624749307,0.507679224,0.567024998,0.473830421,0.504891512,0.499478775,0.540985136,0.508353785,0.519405631,0.502777582,0.522385524,0.529070197,0.495599122,0.498086798,0.489751518,0.518394615,0.520518429,0.512540835,0.511321768,0.507398707,0.519209968,0.497486848,0.517281516,0.533318335,0.515496865,0.513415681,0.497301445,0.571311289,0.602860729,0.546729224,0.600206345,0.587698301,0.557372059,0.562657513,0.547345814,0.578760467,0.57432005,0.586002621,0.578018389,0.562915738,0.567368969,0.568708691,0.572962944,0.571616614,0.576199848,0.572370817,0.501371508,0.524890653,0.439622924,0.445633442,0.463891774,0.487210226,0.422219922,0.412519653,0.486401931,0.454479427,0.450283363,0.45066812,0.444734256,0.44184062,0.477427945,0.415795529,0.400924351,0.535364747,0.41472259,0.421545953,0.414351694,0.439029772,0.493678739,0.425121439,0.43720317,0.341686178,0.340702193,0.436134573,0.433715045,0.52277968,0.372200743,0.426264508,0.434564721,0.421140688,0.414559929,0.42386765,0.458823292,0.429843637,0.431837942,0.454815019,0.435545974,0.437205317,0.438254293,0.458167712,0.444708106,0.437292423,0.438418619,0.424537584,0.427629489,0.439627228,0.442302706,0.493784534,0.451693392,0.417902398,0.464541959,0.423266127,0.404296521,0.040026821,NA,0.075380866,0.123233235,0.124657096,0.048291147,0.039823262,0.321385848,0.292546303,0.293212404,0.477181073,0.373437345,0.520400559,0.788450725,0.655741679,0.687177594,0.686253683,0.686071958
Bolinichthys_indicus,0.531534583,0.53456524,0.550162049,0.541554313,0.540392984,0.550821487,0.543163409,0.552760198,0.558948245,0.533143925,0.577516812,0.527242906,0.558582134,0.548297588,0.537788825,0.536206489,0.63416448,0.645131678,0.722931369,0.669992698,0.661630137,0.646369065,0.639907075,0.727438568,0.725693123,0.72504386,0.658416386,0.677122052,0.691382593,0.706236877,0.743716136,0.686097438,0.603422916,0.614050333,0.635616422,0.640247699,0.600641396,0.679528411,0.628407804,0.628240252,0.623816321,0.641869953,0.633998035,0.6697946,0.603194823,0.623979612,0.710850247,0.752920414,0.663985428,0.589929672,0.722174843,0.680346392,0.701826382,0.737035408,0.75984427,0.66451214,0.547442057,0.60678783,0.513593254,0.544654344,0.539241607,0.580747969,0.548116617,0.559168464,0.542540415,0.562148357,0.56883303,0.535361955,0.537849631,0.529514351,0.558157447,0.560281261,0.552303668,0.551084601,0.54716154,0.558972801,0.537249681,0.557044348,0.573081168,0.555259698,0.553178514,0.537064278,0.611074122,0.642623562,0.586492057,0.639969177,0.627461134,0.597134892,0.602420346,0.587108647,0.6185233,0.614082883,0.625765453,0.617781222,0.602678571,0.607131802,0.608471524,0.612725777,0.611379446,0.615962681,0.61213365,0.541134341,0.564653486,0.479385757,0.485396275,0.503654606,0.526973059,0.461982755,0.452282486,0.526164763,0.49424226,0.490046195,0.490430953,0.484497088,0.481603453,0.517190778,0.455558362,0.440687184,0.575127579,0.454485423,0.461308786,0.454114527,0.478792605,0.533441572,0.464884272,0.476966003,0.381449011,0.380465025,0.475897406,0.473477877,0.562542513,0.411963576,0.46602734,0.474327553,0.460903521,0.454322762,0.463630483,0.498586125,0.46960647,0.471600775,0.494577852,0.475308807,0.47696815,0.478017126,0.497930545,0.484470939,0.477055256,0.478181452,0.464300416,0.467392322,0.479390061,0.482065539,0.533547367,0.491456224,0.457665231,0.504304792,0.46302896,0.444059354,0.099544146,0.075380866,NA,0.102830685,0.104254547,0.084380625,0.079586094,0.36114868,0.332309136,0.332975237,0.516943906,0.413200178,0.560163392,0.828213558,0.695504512,0.726940427,0.726016516,0.725834791
Bolinichthys_photothorax,0.579386952,0.582417608,0.598014417,0.589406681,0.588245352,0.598673856,0.591015777,0.600612566,0.606800613,0.580996293,0.625369181,0.575095274,0.606434502,0.596149956,0.585641193,0.584058857,0.682016849,0.692984047,0.770783737,0.717845066,0.709482505,0.694221434,0.687759443,0.775290936,0.773545491,0.772896228,0.706268754,0.72497442,0.739234961,0.754089245,0.791568504,0.733949806,0.651275284,0.661902701,0.68346879,0.688100067,0.648493764,0.727380779,0.676260172,0.676092621,0.67166869,0.689722321,0.681850403,0.717646968,0.651047192,0.671831981,0.758702615,0.800772782,0.711837796,0.637782041,0.770027211,0.72819876,0.74967875,0.784887776,0.807696638,0.712364508,0.595294425,0.654640199,0.561445622,0.592506713,0.587093975,0.628600337,0.595968986,0.607020832,0.590392783,0.610000725,0.616685398,0.583214323,0.585701999,0.577366719,0.606009816,0.608133629,0.600156036,0.598936969,0.595013908,0.606825169,0.585102049,0.604896717,0.620933536,0.603112066,0.601030882,0.584916646,0.65892649,0.69047593,0.634344425,0.687821546,0.675313502,0.64498726,0.650272714,0.634961015,0.666375668,0.661935251,0.673617822,0.66563359,0.650530939,0.65498417,0.656323892,0.660578145,0.659231815,0.663815049,0.659986018,0.588986709,0.612505854,0.527238125,0.533248643,0.551506975,0.574825427,0.509835123,0.500134854,0.574017132,0.542094628,0.537898564,0.538283321,0.532349456,0.529455821,0.565043146,0.50341073,0.488539552,0.622979948,0.502337791,0.509161154,0.501966895,0.526644973,0.58129394,0.51273664,0.524818371,0.429301379,0.428317394,0.523749774,0.521330246,0.610394881,0.459815944,0.513879709,0.522179922,0.508755889,0.50217513,0.511482851,0.546438493,0.517458838,0.519453143,0.54243022,0.523161175,0.524820518,0.525869494,0.545782913,0.532323307,0.524907624,0.52603382,0.512152785,0.51524469,0.527242429,0.529917907,0.581399735,0.539308592,0.505517599,0.55215716,0.510881328,0.491911722,0.147396514,0.123233235,0.102830685,NA,0.094910707,0.132232993,0.127438463,0.409001048,0.380161504,0.380827605,0.564796274,0.461052546,0.60801576,0.876065926,0.74335688,0.774792795,0.773868884,0.773687159
