SPECIES,Triphoturus_nigrescens,Benthosema_fibulatum,Benthosema_glaciale,Benthosema_panamense,Benthosema_suborbitale,Bolinichthys_distofax,Bolinichthys_indicus,Bolinichthys_longipes,Bolinichthys_nikolayi,Bolinichthys_photothorax,Bolinichthys_pyrsobolus,Bolinichthys_supralateralis,Centrobranchus_andreae,Centrobranchus_choerocephalus,Centrobranchus_nigroocellatus,Ceratoscopelus_maderensis,Ceratoscopelus_townsendi,Ceratoscopelus_warmingii,Diaphus_aliciae,Diaphus_anderseni,Diaphus_arabicus,Diaphus_bertelseni,Diaphus_brachycephalus,Diaphus_danae,Diaphus_diadematus,Diaphus_diademophilus,Diaphus_dumerilii,Diaphus_effulgens,Diaphus_fragilis,Diaphus_fulgens,Diaphus_garmani,Diaphus_holti,Diaphus_hudsoni,Diaphus_jenseni,Diaphus_luetkeni,Diaphus_malayanus,Diaphus_meadi,Diaphus_metopoclampus,Diaphus_mollis,Diaphus_nielseni,Diaphus_ostenfeldi,Diaphus_pacificus,Diaphus_parri,Diaphus_perspicillatus,Diaphus_phillipsi,Diaphus_problematicus,Diaphus_rafinesquii,Diaphus_regani,Diaphus_richardsoni,Diaphus_schmidti,Diaphus_signatus,Diaphus_splendidus,Diaphus_subtilis,Diaphus_termophilus,Diaphus_theta,Diaphus_thiollierei,Diaphus_vanhoeffeni,Diogenichthys_atlanticus,Diogenichthys_laternatus,Diogenichthys_panurgus,Electrona_antarctica,Electrona_carlsbergi,Electrona_paucirastra,Electrona_risso,Electrona_subaspera,Gonichthys_barnesi,Gonichthys_cocco,Gonichthys_tenuiculus,Gymnoscopelus_bolini,Gymnoscopelus_braueri,Gymnoscopelus_fraseri,Gymnoscopelus_nicholsi,Gymnoscopelus_opisthopterus,Gymnoscopelus_piabilis,Hintonia_candens,Hygophum_atratum,Hygophum_benoiti,Hygophum_hanseni,Hygophum_hygomii,Hygophum_macrochir,Hygophum_proximum,Hygophum_reinhardtii,Hygophum_taaningi,Krefftichthys_anderssoni,Lampadena_anomala,Lampadena_chavesi,Lampadena_luminosa,Lampadena_notialis,Lampadena_pontifex,Lampadena_speculigera,Lampadena_urophaos,Lampanyctodes_hectoris,Lampanyctus_alatus,Lampanyctus_australis,Lampanyctus_crocodilus,Lampanyctus_festivus,Lampanyctus_hubbsi,Lampanyctus_intricarius,Lampanyctus_iselinoides,Lampanyctus_jordani,Lampanyctus_lepidolychnus,Lampanyctus_macdonaldi,Lampanyctus_macropterus,Lampanyctus_nobilis,Lampanyctus_omostigma,Lampanyctus_parvicauda,Lampanyctus_photonotus,Lampanyctus_pusillus,Lampanyctus_steinbecki,Lampanyctus_tenuiformis,Lampanyctus_turneri,Lampanyctus_vadulus,Lampichthys_procerus,Lepidophanes_gaussi,Lepidophanes_guentheri,Lobianchia_dofleini,Lobianchia_gemellarii,Loweina_interrupta,Loweina_rara,Metelectrona_ventralis,Myctophum_affine,Myctophum_asperum,Myctophum_aurolaternatum,Myctophum_brachygnathum,Myctophum_lychnobium,Myctophum_nitidulum,Myctophum_obtusirostre,Myctophum_phengodes,Myctophum_punctatum,Myctophum_selenops,Myctophum_spinosum,Nannobrachium_achirus,Nannobrachium_atrum,Nannobrachium_cuprarium,Nannobrachium_idostigma,Nannobrachium_isaacsi,Nannobrachium_lineatum,Nannobrachium_nigrum,Nannobrachium_regale,Nannobrachium_ritteri,Nannobrachium_wisneri,Notolychnus_valdiviae,Parvilux_ingens,Protomyctophum_andriashevi,Protomyctophum_arcticum,Protomyctophum_bolini,Protomyctophum_crockeri,Protomyctophum_normani,Protomyctophum_parallelum,Protomyctophum_subparallelum,Protomyctophum_tenisoni,Protomyctophum_thompsoni,Scopelopsis_multipunctatus,Stenobrachius_leucopsarus,Stenobrachius_nannochir,Symbolophorus_barnardi,Symbolophorus_boops,Symbolophorus_californiensis,Symbolophorus_evermanni,Symbolophorus_kreffti,Symbolophorus_rufinus,Symbolophorus_veranyi,Taaningichthys_bathyphilus,Taaningichthys_minimus,Taaningichthys_paurolychnus,Tarletonbeania_crenularis,Tarletonbeania_taylori,Triphoturus_mexicanus
Lampanyctus_macdonaldi,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.264584648,0.122193897,0.399709646,0.45739667,0.486708549,0.515049127,0.173513883,0.100735389,0.297083503,0.265476448,0.651204189,0.464150846,0.512715929,0.491333466,0.270173953,0.597671987,0.189044339,0.691245323,0.478734197,0.150548302,0.292914856,0.269679661,0.224712887,0.14044469,0.160441061,0.449830195,0.562241944,0.196106152,0.176254958,0.556870404,0.4829063,0.464735009,0.440193223,0.45273373,0.276188419,0.305047485,0.39565161,0.388759171,0.575034782,0.189016687,0.437970636,0.68852153,0.570364929,0.569749657,0.411849189,0.808389143,0.676178049,0.731507678,0.653502821,0.430449097,0.396277253,0.41464557,0.424818313,0.527430631,0.678103369,0.389346791,0.148246213,0.453826013,0.178674571,0.537050319,0.201868287,0.308383094,0.233744956,0.437161794,0.439819912,0.355247535
Lampanyctus_macropterus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.656478945,0.718687187,0.653900329,0.443566855,0.224560797,0.708241374,0.578643461,0.631809265,0.713747721,0.287277158,0.470680343,0.399958521,0.210869246,0.317297638,0.310439765,0.465478176,0.202296904,0.436297647,0.5367254,0.8307913,0.806173469,0.849418861,0.494579203,0.629296325,0.353100993,0.547050233,0.421299505,0.745817959,0.140057552,0.249932164,0.497821484,0.64338884,0.584339921,0.602393688,0.787445667,0.524696468,0.530213185,0.467192644,0.410352486,0.564122329,0.354597696,0.587101736,0.304459865,0.534157154,0.306506166,0.252372517,0.329689512,0.321639115,0.549822418,0.386837307,0.535021301,0.545771295,0.309634379,0.3261949,0.505235869,0.73649208,0.582863957,0.684619041,0.450307204,0.402163825,0.422108347,0.587053344,0.562345642,0.564595881,0.574270876
Lampanyctus_nobilis,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.443528832,0.36145557,0.438074334,0.370307896,0.672593566,0.874603572,0.603755585,0.687570968,0.197810251,0.447749328,0.412592356,0.3959869,0.601899396,0.269479178,0.671404499,0.13149558,0.440286551,0.843203913,0.580831483,0.659292609,0.657591967,0.772205563,0.889539496,0.362544396,0.336713302,0.710429395,0.806214948,0.143621296,0.426024663,0.444151018,0.368876868,0.419346532,0.692603762,0.603465231,0.295586799,0.294318231,0.248784577,0.710591855,0.313823766,0.14420546,0.30810311,0.112021154,0.289136803,0.130036899,0.084309676,0.161329404,0.122691646,0.276025959,0.441655361,0.277374029,0.277878691,0.296167506,0.193669256,0.303222406,0.761379525,0.416487932,0.841244027,0.389730472,0.675448709,0.566019996,0.601453496,0.286323139,0.285382947,0.388244139
Lampanyctus_omostigma,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.900462319,0.569701264,0.295977394,0.613340707,0.394037383,0.509515127,0.626690056,0.451990564,0.601415473,0.517620829,0.286015503,0.168830204,0.453784533,0.406916636,0.35485694,0.561132379,0.372941817,0.832084064,0.615003327,0.707159461,0.325365318,0.458927939,0.489653563,0.731721987,0.283837851,0.582860501,0.213980176,0.314826177,0.636814407,0.886518437,0.758973739,0.474244087,0.739087979,0.700906491,0.719952299,0.644145834,0.236461835,0.758109591,0.510420753,0.784175733,0.451534294,0.72246524,0.452229068,0.397545821,0.490099463,0.471454619,0.742039906,0.447185904,0.723692329,0.736381469,0.48399167,0.484551637,0.688690903,0.57529057,0.756858306,0.507976945,0.579576741,0.22695967,0.37566561,0.497479282,0.756830653,0.758593514,0.818637931
Lampanyctus_parvicauda,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.638898731,0.34425558,0.524789796,0.313108252,0.512539643,0.57915158,0.489162728,0.672043968,0.58320616,0.296302313,0.11968787,0.515636747,0.339813863,0.390411421,0.629438045,0.288507704,0.749198503,0.593804063,0.627744316,0.247474529,0.376626541,0.540593324,0.809180702,0.216634837,0.493248416,0.227322612,0.313720068,0.709036389,0.964416139,0.837877308,0.455336542,0.680906663,0.776325818,0.806204578,0.719001737,0.162684387,0.844157932,0.578017819,0.865049559,0.513182568,0.804289628,0.514630879,0.458495865,0.557451111,0.534295417,0.820653123,0.466829702,0.802951927,0.813836728,0.520164879,0.55047917,0.764991661,0.493721969,0.839166616,0.428281816,0.64864977,0.150143881,0.403591397,0.465816922,0.835951988,0.838233337,0.844424089
Lampanyctus_photonotus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.630786115,0.290526352,0.371932493,0.517776376,0.581906482,0.405274756,0.946552484,0.929988507,0.569829158,0.39221576,0.615376639,0.478668522,0.346803087,0.951063333,0.408254336,0.438589366,0.420431901,0.359388529,0.387272837,0.512982086,0.519757002,0.787134574,0.472536532,0.322451413,0.225895041,0.613935241,0.922608688,0.619687006,0.775389082,0.672334321,0.457299885,0.56615826,0.560527476,0.621107664,0.365361516,0.617893036,0.425011882,0.739924474,0.355876634,0.586140804,0.409968804,0.314432126,0.449280597,0.386021552,0.604353575,0.476836529,0.588594983,0.598657115,0.484240544,0.500099377,0.552622255,0.245587231,0.773895836,0.534755144,0.920272034,0.344794808,0.675403773,0.468907113,0.617744402,0.619127038,0.512384096
Lampanyctus_pusillus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.195238548,0.351759836,0.423985275,0.364165536,0.614284356,0.618090061,0.594809931,0.911381685,0.640868987,0.798589711,0.465844574,0.511582167,0.60470269,0.466407999,0.225812083,0.268207153,0.179227625,0.449263314,0.408852326,0.730539833,0.488630413,0.548716309,0.279631182,0.453387026,0.859373839,0.583776497,0.333941117,0.447434778,0.493314092,0.254190683,0.29583913,0.291134712,0.576704315,0.536286413,0.332900684,0.296499339,0.42599701,0.208743443,0.30960327,0.460728822,0.305503755,0.57660753,0.267619533,0.323014837,0.69407627,0.310968623,0.319689598,0.744065468,0.643852023,0.288811884,0.233776065,0.449930436,0.411641794,0.626472291,0.519757002,0.574481728,0.351718357,0.330888948,0.330100846,0.27629903
Lampanyctus_steinbecki,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.707449815,0.57018173,0.588422153,0.257405311,0.314449408,0.254532885,0.215853648,0.427905047,0.229365457,0.595822712,0.162556494,0.286222898,0.589483326,0.690616224,0.738289507,0.804891074,0.593603581,0.665002895,0.348673102,0.401711012,0.556248218,0.800207395,0.135830143,0.245642537,0.333702612,0.537762377,0.430241702,0.444510504,0.748797539,0.549138013,0.54943528,0.350325351,0.514281764,0.556780532,0.244781846,0.44062184,0.202663302,0.537392522,0.209662896,0.170848852,0.249119866,0.215670449,0.504713924,0.395589392,0.523839234,0.513569706,0.295306816,0.239586592,0.56180987,0.829215095,0.426971768,0.603358077,0.295693954,0.522899042,0.439335989,0.623247293,0.502854279,0.499394233,0.645766974
Lampanyctus_tenuiformis,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.544523466,0.593109289,0.200979943,0.378538035,0.352143518,0.387376535,0.627070281,0.245725495,0.741338219,0.134883038,0.377777586,0.848686064,0.534281591,0.578152626,0.628414894,0.851651818,0.821299505,0.337919652,0.267114871,0.740750598,0.721196671,0.127817769,0.406774916,0.375762394,0.329824319,0.344055098,0.630931292,0.529770742,0.304020878,0.310536549,0.220049948,0.768268508,0.310847642,0.0977247,0.241128231,0.070300118,0.294408102,0.098851548,0.066186777,0.153939216,0.079276881,0.26686254,0.40281712,0.281891791,0.275915348,0.289928362,0.185255917,0.318230917,0.762547852,0.348358552,0.744749873,0.330059367,0.748959999,0.57018173,0.664757477,0.265735692,0.261546305,0.420995325
Lampanyctus_turneri,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.620005012,0.396757719,0.535259806,0.484956058,0.405872746,0.456131558,0.461748516,0.397549278,0.33231652,0.520109574,0.58993614,0.561049421,0.735987418,0.572767259,0.500451949,0.616866429,0.585224808,0.470507514,0.548301518,0.67674493,0.286793235,0.401700642,0.528706112,0.504250741,0.552739779,0.580852222,0.654093898,0.471741516,0.451261223,0.50697799,0.461568773,0.499370037,0.321608005,0.511720431,0.253174445,0.469256228,0.343560806,0.227519638,0.378859498,0.278404093,0.482996172,0.645957086,0.471406227,0.485322457,0.508606044,0.461288789,0.465025363,0.584450532,0.536556027,0.581159859,0.486196974,0.437224013,0.619286041,0.404569611,0.490949784,0.493894799,0.429982458
Lampanyctus_vadulus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.309942016,0.596071586,0.542138419,0.3825062,0.39355346,0.335220055,0.464130106,0.23101425,0.58140182,0.588190562,0.689921449,0.719523682,0.606666033,0.501896804,0.676119287,0.416944202,0.55420883,0.49816023,0.667709405,0.177879555,0.431572489,0.598788465,0.566645639,0.69748101,0.625214093,0.655687386,0.505616094,0.499639651,0.457835656,0.440041133,0.553728364,0.348769886,0.578996034,0.297802473,0.524278221,0.303944833,0.246748645,0.322921509,0.313879071,0.54133649,0.486425109,0.525425809,0.535477571,0.362340457,0.334113946,0.49277832,0.59034056,0.685393317,0.781863275,0.549777482,0.414915184,0.468264187,0.473321178,0.554239939,0.55523198,0.484738293
Lampichthys_procerus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.413926599,0.400190112,0.617322699,0.349955496,0.681805377,0.258286741,0.808375316,0.408738258,0.277208113,0.358669559,0.314286949,0.280374349,0.232870438,0.218950752,0.695548777,0.4243655,0.273990028,0.27495096,0.627806535,0.58692545,0.419422577,0.482059436,0.464216521,0.23698378,0.329253982,0.401285851,0.396508845,0.701957294,0.277705862,0.445215648,0.545729816,0.465930989,0.453245306,0.41809179,0.727608645,0.585732927,0.871264507,0.51533948,0.432637119,0.628940296,0.419612689,0.427625064,0.808053854,0.875937816,0.390065762,0.269022909,0.471278333,0.227422853,0.435910509,0.268473311,0.317380596,0.251612067,0.443383656,0.445374651,0.423618876
Lepidophanes_gaussi,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.883766991,0.549359235,0.373923488,0.631249298,0.487320365,0.34218854,0.912432488,0.413397741,0.465744333,0.447811547,0.385043337,0.393508525,0.53120177,0.541094529,0.798600081,0.480289662,0.351324306,0.226683143,0.588633005,0.958785354,0.652248079,0.790034652,0.660180952,0.485077039,0.597989993,0.591609129,0.63562534,0.354352278,0.65056472,0.433815816,0.739437094,0.370183458,0.618166106,0.417497256,0.320633247,0.459273598,0.390864234,0.63698378,0.493321005,0.620357584,0.631335713,0.490013049,0.507112797,0.583434295,0.267702491,0.788251052,0.551889458,0.895467547,0.332655266,0.700049256,0.497379041,0.65011882,0.652261906,0.542179898
Lepidophanes_guentheri,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.545149109,0.372444068,0.566476266,0.443259218,0.374545675,0.946569767,0.388454991,0.395157318,0.375873005,0.318497075,0.367985068,0.485702681,0.479598344,0.726758324,0.443929797,0.288677077,0.278580379,0.586541769,0.858011943,0.564699579,0.729661859,0.635120678,0.409923869,0.513804755,0.508146317,0.574720232,0.353007665,0.562421687,0.471209201,0.68179155,0.401513986,0.532435772,0.446124731,0.355091988,0.435011796,0.432536877,0.549338495,0.442218785,0.534285048,0.544219286,0.457168535,0.493490378,0.499857416,0.213140225,0.72707633,0.50085637,0.882446574,0.3239654,0.625103482,0.427272492,0.561574822,0.563531252,0.461274963
Lobianchia_dofleini,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.683146533,0.720840643,0.486687809,0.519549606,0.548232387,0.505826946,0.24340958,0.251684655,0.17766179,0.486255736,0.432253437,0.6697004,0.422184392,0.561785674,0.294636237,0.458371428,0.898533542,0.513137633,0.291677396,0.384286344,0.478343602,0.23550436,0.227733946,0.224439816,0.502339247,0.577005038,0.260910293,0.265849759,0.359011761,0.182656562,0.240827508,0.425533827,0.289192109,0.547243802,0.239766335,0.255576775,0.677809559,0.242279275,0.248964319,0.721559613,0.614802845,0.223205814,0.25789269,0.391728381,0.442281003,0.572407774,0.555069521,0.525615921,0.325762826,0.26044711,0.261387302,0.252410539
Lobianchia_gemellarii,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.474174955,0.650730637,0.283049749,0.369609665,0.685382947,0.250709897,0.37266529,0.335354862,0.708849733,0.614948022,0.444614201,0.234629842,0.779502424,0.466618851,0.278687533,0.676527164,0.342250758,0.128028621,0.199673352,0.550651999,0.316239922,0.179400455,0.168968467,0.269987297,0.821717752,0.174066937,0.09385332,0.172058658,0.048817414,0.169628676,0.211373908,0.110963438,0.288258829,0.079899068,0.149621936,0.515439721,0.160368472,0.153562448,0.438641215,0.343152928,0.190610174,0.445461066,0.201322146,0.54969798,0.374721961,0.806736893,0.613796977,0.495885794,0.145833513,0.143272181,0.198826488
Loweina_interrupta,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.377490689,0.574153352,0.584008088,0.352392392,0.33739425,0.348054372,0.269724596,0.339665229,0.310726662,0.753999706,0.644145834,0.43139966,0.288220807,0.450317574,0.713841049,0.624965218,0.500576386,0.508910224,0.43151027,0.365862722,0.453884775,0.448890003,0.749198503,0.391220263,0.499176468,0.399872106,0.589780593,0.303364126,0.471703494,0.571004399,0.389457402,0.680792596,0.364324539,0.487144079,0.687653926,0.470047787,0.483082587,0.779530077,0.740543203,0.445136146,0.262721546,0.511557971,0.31706259,0.647771796,0.391714555,0.535481028,0.355976875,0.496006775,0.498457497,0.409260203
Loweina_rara,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.176842578,0.459235575,0.697771364,0.480158312,0.439781889,0.545677967,0.805772505,0.71167031,0.367670518,0.362734508,0.752174627,0.539155382,0.142663821,0.540344449,0.47172769,0.357373338,0.359229526,0.612880981,0.490649061,0.337211051,0.3477018,0.31286629,0.719112348,0.35636747,0.109850416,0.303163644,0.081900433,0.327712343,0.135474114,0.093106696,0.229313608,0.091361119,0.291317911,0.388690039,0.310619507,0.299980125,0.334777612,0.241681285,0.3505604,0.585411464,0.366495277,0.620309192,0.449007527,0.725939112,0.61440188,0.714753588,0.288466225,0.282586566,0.472391355
Metelectrona_ventralis,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.358157983,0.206230503,0.263322992,0.219586765,0.187934774,0.169950139,0.153562448,0.565888646,0.329689512,0.1999084,0.180869505,0.742859118,0.480925675,0.340214827,0.382316088,0.380968018,0.188387587,0.241090208,0.309122804,0.305026745,0.581657608,0.218895447,0.347394164,0.634311836,0.365790133,0.577654877,0.322835095,0.768583058,0.701532133,0.763581372,0.617205175,0.336516276,0.514271394,0.324518454,0.333322387,0.694332057,0.786263513,0.299333742,0.170544672,0.38743184,0.159777396,0.365320037,0.207291676,0.257322353,0.155944038,0.347051961,0.348921976,0.325213228
Myctophum_affine,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.412357308,0.434569352,0.412976037,0.353228887,0.380878147,0.516836184,0.518101295,0.75561739,0.460303661,0.320287588,0.250174126,0.591315319,0.887303082,0.609825356,0.77909109,0.653748239,0.449429231,0.55673214,0.551239619,0.610091513,0.352461524,0.608145453,0.442353592,0.718894583,0.377044789,0.57678036,0.427994919,0.329945299,0.445976098,0.403397828,0.595311136,0.47965365,0.579300213,0.588888793,0.484551637,0.50340042,0.543835605,0.241190449,0.775748568,0.529494215,0.89336594,0.329271265,0.645894868,0.446819506,0.607433396,0.60978042,0.503054761
